Name,Link
"Административно-жилое здание, 1949 -1953 гг. (арх. Душкин А.Н., Мезенцев Б.С.)",https://um.mos.ru/houses/administrativno_zhiloe_zdanie_1949_1953_gg_arkh_dushkin_a_n_mezentsev_b_s_/
Дом архитекторов,https://um.mos.ru/houses/dom-arkhitektorov/
Подворье Валаамского Спасо-Преображенского монастыря в Москве,https://um.mos.ru/houses/podvore_valaamskogo_spaso_preobrazhenskogo_monastyrya_v_moskve/
"Здание Московской таможни, XIX в",https://um.mos.ru/houses/zdanie_moskovskoy_tamozhni_xix_v/
Корпус института инвалидов,https://um.mos.ru/houses/korpus_instituta_invalidov/
Доходный дом Московского Купеческого банка с магазинами и товарными складами,https://um.mos.ru/houses/dokhodnyy_dom_moskovskogo_kupecheskogo_banka_s_magazinami_i_tovarnymi_skladami/
Государственный институт театрального искусства ‒ ГИТИС,https://um.mos.ru/houses/gosudarstvennyy-institut-teatralnogo-iskusstva-gitis/
Фигурный мост (Царицыно),https://um.mos.ru/houses/figurnyy-most-tsaritsyno/
Высотка возле Красных Ворот,https://um.mos.ru/houses/vysotka-vozle-krasnykh-vorot/
Фабрика-кухня завода «Динамо»,https://um.mos.ru/houses/fabrika-kukhnya-zavoda-dinamo/
"Проспект Вернадского, дом 113 и 125",https://um.mos.ru/houses/prospekt-vernadskogo-dom-113-i-125/
"Храм Живоначальной Троицы в парке ""Усадьба Воронцово""",https://um.mos.ru/houses/khram-zhivonachalnoy-troitsy/
"Усадьба Резанова, архитектор Н. Г. Зеленин",https://um.mos.ru/houses/usadba_rezanova_arkhitektor_n_g_zelenin/
Центральная поликлиника-больница гражданского воздушного флота,https://um.mos.ru/houses/tsentralnaya_poliklinika_bolnitsa_grazhdanskogo_vozdushnogo_flota/
Территория ВДНХ. Цветники,https://um.mos.ru/houses/territoriya-vdnkh-tsvetniki/
Театр кукол С.В.Образцова,https://um.mos.ru/houses/teatr_kukol_obraztsova_s_v_kompleks_1970_1980_gg_arkh_yu_n_sheverdyaev_o_m_garsiya_a_p_melikhov_v_i_/
"Тихвинская церковь, что в Новой слободе.",https://um.mos.ru/houses/tikhvinskaya_tserkov_chto_v_novoy_slobode/
Церковь Рождества Христова в деревне Варварино,https://um.mos.ru/houses/tserkov-rozhdestva-khristova-v-der-varvarino/
Усадьба «Загорье»,https://um.mos.ru/houses/usadba-zagore/
Новоспасский монастырь. Церковь Знамения,https://um.mos.ru/houses/novospasskiy__monastyr/
"Палаты в Кадашевской слободе, XVII в.",https://um.mos.ru/houses/palaty-v-kadashevskoy-slobode/
Жилой дом усадьбы Н.Г.Григорьева,https://um.mos.ru/houses/zhiloy-dom-usadby-n-g-grigoreva-/
Люблинское кладбище,https://um.mos.ru/houses/lyublinskoe-kladbishche/
Корпус служб усадьбы А.П.Сытина,https://um.mos.ru/houses/sluzhby-usadby-a-p-sytina/
"Сиротский приют имени братьев Петра, Александра и Василия Бахрушиных, кон. XIX в.",https://um.mos.ru/houses/sirotskiy-priyut-imeni-bratev-petra-aleksandra-i-vasiliya-bakhrushinykh-kon-xix-v/
"Дом, в котором зимой 1903-1904 гг. жил поэт А. А. Блок",https://um.mos.ru/houses/dom_v_kotorom_zimoy_1903_1904_gg_zhil_poet_a_a_blok/
Универсальный спортивный комплекс ЦСКА имени А. Я. Гомельского,https://um.mos.ru/houses/universalnyy-sportivnyy-kompleks-tsska-imeni-a-ya-gomelskogo/
Павильон №35 Главтабак,https://um.mos.ru/houses/pavilon_35_glavtabak/
"Дом, в котором в 1851-1883 гг. жил писатель-славянофил А. И. Кошелев",https://um.mos.ru/houses/dom_v_kotorom_v_1851_1883_gg_zhil_izvestnyy_obshchestvennyy_deyatel_pisatel_slavyanofil_a_i_koshelev/
Гостиница у Покровских ворот (Западный корпус),https://um.mos.ru/houses/gostinitsa-u-pokrovskikh-vorot-zapadnyy-korpus/
«Дом Брюсовых». В 1878-1910-е гг. здесь жил и работал поэт В.Я. Брюсов,https://um.mos.ru/houses/dom_bryusovykh_v_1878_1910_e_gg_zdes_zhil_i_rabotal_poet_v_ya_bryusov/
Дом купца Кулешова,https://um.mos.ru/houses/dom-kupca-kuleshova/
Долгоруковское ремесленное училище,https://um.mos.ru/houses/dolgorukovskoe-remeslennoe-uchilishche/
Поселок Сокол ул. Алабяна,https://um.mos.ru/houses/poselok_quot_sokol_quot_ul_alabyana/
Дом-музей академика С. П. Королева,https://um.mos.ru/houses/dom_muzey_akademika_s_p_koroleva/
"Крупноблочный жилой дом, 1940 г., архитекторы А.К.Буров, Б.Н.Блохин",https://um.mos.ru/houses/krupnoblochnyy_zhiloy_dom_1940_g_arkhitektory_a_k_burov_b_n_blokhin/
Легендарная эстрада сада «Эрмитаж»,https://um.mos.ru/houses/legendarnaya-estrada-sada-ermitazh/
Садовый павильон с садом,https://um.mos.ru/houses/sadovyy-pavilon-s-sadom/
Усадьба XVIII в.,https://um.mos.ru/houses/usadba_xviii_v/
Колокольня Высоко-Петровского монастыря,https://um.mos.ru/houses/kolokolnya-vysoko-petrovskogo-monastyrya/
Вокзал ж/д станции Петровско-Разумовское,https://um.mos.ru/houses/vokzal_zh_d_stantsii_petrovsko_razumovskoe/
Жилой Дом Министерства Вооруженных сил,https://um.mos.ru/houses/zhiloy_dom_ministerstva_vooruzhennykh_sil/
Главный дом усадьбы Сушкиных - А.Б.Кеворкова,https://um.mos.ru/houses/glavnyy-dom-gorodskoy-usadby-kuptsov-sushkinykh-a-b-kevorkova/
Дом декабриста Александра Беляева,https://um.mos.ru/houses/dom-dekabrista-aleksandra-belyaeva/
Доходный дом О. П. Кучумовой,https://um.mos.ru/houses/dokhodnyy_dom_o_p_kuchumovoy/
Городская усадьба Ренквист-Глиэр,https://um.mos.ru/houses/gorodskaya-usadba-renkvist-glier/
Городская усадьба XVIII-XIX вв. в 1-ом Казачьем переулке,https://um.mos.ru/houses/gorodskaya_usadba_xviii_xix_vv_v_1_om_kazachem_pereulke/
"Городская усадьба Щербатовых - Главный дом, 1760-е гг., кон. XVIII - XIX вв., XX в.",https://um.mos.ru/houses/gorodskaya_usadba_shcherbatovykh_glavnyy_dom_1760_e_gg_kon_xviii_xix_vv_xx_v/
Западные конюшни Хамовнических казарм,https://um.mos.ru/houses/zapadnye-konyushni-khamovnicheskikh-kazarm/
Центральный Дом литераторов им. А.А.Фадеева,https://um.mos.ru/houses/tsentralnyy_dom_literatorov_im_a_a_fadeeva/
Кузьминское кладбище,https://um.mos.ru/houses/kuzminskoe-kladbishche/
Жилой дом Н.П. Баулина,https://um.mos.ru/houses/zhiloy_dom_n_p_baulina/
Кухня графов Шереметевых в «Кусково»,https://um.mos.ru/houses/kukhnya-grafov-sheremetevykh-v-kuskovo/
Концертный зал «Зарядье» / Амфитеатр,https://um.mos.ru/houses/kontsertnyy-zal-zaryade-amfiteatr/
Духовно-просветительский комплекс российских традиционных религий в районе Отрадное,https://um.mos.ru/houses/dukhovno-prosvetitelskiy-kompleks-rossiyskikh-traditsionnykh-religiy-v-rayone-otradnoe/
"Дом, где жил композитор А.Н. Верстовский",https://um.mos.ru/houses/dom-gde-zhil-kompozitor-a-n-verstovskiy/
Дом Плевако,https://um.mos.ru/houses/dom-plevako/
Ансамбль больницы Захарьина,https://um.mos.ru/houses/ansambl_bolnitsy_zakharina/
Доходный дом купца А.А.Шешкова,https://um.mos.ru/houses/dokhodnyy-dom-kuptsa-a-a-sheshkova/
Палаты купца Григория Бабкина в Садовниках,https://um.mos.ru/houses/palaty-kuptsa-grigoriya-babkina-v-sadovnikakh-/
Флигель городской усадьбы купца Карпа Доброхотова,https://um.mos.ru/houses/fligel-gorodskoy-usadby-/
«Дом-гармошка»,https://um.mos.ru/houses/dom-garmoshka/
"Особняк Н.В.Кузнецовой, 1895-1897 гг., архитектор Ф.О.Шехтель",https://um.mos.ru/houses/osobnyak_n_v_kuznetsovoy_1895_1897_gg_arkhitektor_f_o_shekhtel/
Доходный дом купца М.Кочубея,https://um.mos.ru/houses/dokhodnyy-dom-kuptsa-m-kochubeya/
Дом ЖСК «Союзстандартжилстрой»,https://um.mos.ru/houses/dom-zhsk-soyuzstandartzhilstroi/
Детский приют Елизаветинского благотворительного общества,https://um.mos.ru/houses/detskii-priyut-elizavetinskogo-blagotvoritelnogo-obshchestva/
Восточный флигель городской усадьбы,https://um.mos.ru/houses/vostochnyy-fligel-gorodskoy-usadby-/
"Квартира, в которой жил Зелинский Николай Дмитриевич в 1893-1911 и 1917-1950 гг. В квартире - мемориальный музей Н.Д.Зелинского",https://um.mos.ru/houses/kvartira_v_kotoroy_zhil_zelinskiy_nikolay_dmitrievich_v_1893_1911_i_1917_1950_gg_v_kvartire_memorial/
Шуйское подворье,https://um.mos.ru/houses/shuyskoe-podvore/
Городская усадьба Заборова – Филипповых,https://um.mos.ru/houses/gorodskaya-usadba-zaborova-filippovykh/
Доходный дом в Большом Каретном переулке,https://um.mos.ru/houses/dokhodnyy-dom-v-bolshom-karetnom-pereulke/
"ВДНХ, Павильон № 8 ""Юные натуралисты""",https://um.mos.ru/houses/pavilon_8_yunye_naturalisty/
Церковь Петра Митрополита Высоко-Петровского монастыря,https://um.mos.ru/houses/tserkov-petra-mitropolita-vysoko-petrovskogo-monastyrya/
Городская усадьба Л.К.Разумовского - Н.Н.Чернева,https://um.mos.ru/houses/usadba_razumovskogo/
Трамвайное депо имени Апакова,https://um.mos.ru/houses/tramvaynoe-depo-apakova/
Административный корпус парфюмерной фабрики товарищества «А. Ралле и К°» (с 1930 г. ‒ фабрика «Свобода»),https://um.mos.ru/houses/administrativnyy_korpus_parfyumernoy_fabriki_tovarishchestva_a_ralle_i_k_s_1930_g_fabrika_svoboda_18/
Дача Постниковых-Коншиных-И.А. Манташева,https://um.mos.ru/houses/dacha_postnikovykh_konshinykh_i_a_mantasheva/
Новоарбатский мост,https://um.mos.ru/houses/novoarbatskiy-most/
Церковь Николы в Кузнецах,https://um.mos.ru/houses/tserkov_nikoly_v_kuznetsakh/
"Городская усадьба, 1872, 1901, 1930 гг. Дом, в котором жил и работал  в 50-х гг. XIX в. Сухово-Кобылин Александр Васильевич",https://um.mos.ru/houses/gorodskaya_usadba_1872_1901_1930_gg_dom_v_kotorom_zhil_i_rabotal_v_50_kh_gg_xix_v_sukhovo_kobylin_al/
Усадьба графа Е.И. Моркова ‒ Голофтеевых,https://um.mos.ru/houses/usadba_morkova_golofteevykh/
"Дом, в котором жил Н.В.Станкевич",https://um.mos.ru/houses/dom-v-kotorom-zhil-n-v-stankevich/
Доходный дом с лавками на Серпуховской площади,https://um.mos.ru/houses/dokhodnyy-dom-s-lavkami-na-sperpukhovskoy-ploshchadi/
Биржа Московских городских боен,https://um.mos.ru/houses/birzha-moskovskikh-gorodskikh-boen/
Доходный дом Л. И. Гурвича,https://um.mos.ru/houses/dokhodnyy_dom_l_i_gurvicha/
Комплекс мужской гимназии,https://um.mos.ru/houses/kompleks_muzhskoy_gimnazii/
Чапаевский переулок дом 18/1,https://um.mos.ru/houses/chapaevskiy-pereulok-dom-18-1/
Анастасьинская рукодельная школа,https://um.mos.ru/houses/anastasinskaya-rukodelnaya-shkola/
Дом К.А. Беллик,https://um.mos.ru/houses/dom_k_a_bellik/
Железнодорожная станция «Очаково»,https://um.mos.ru/houses/zheleznodorozhnaya-stantsiya-ochakovo/
Иверская община сестер милосердия,https://um.mos.ru/houses/iverskaya_obshchina_sester_miloserdiya/
Бывшее здание Института биологической физики,https://um.mos.ru/houses/byvshee_zdanie_instituta_biologicheskoy_fiziki/
"Доходный дом (1911, архитектор Н. И. Жерихов)",https://um.mos.ru/houses/dokhodnyy-dom-1911-arkhitektor-n-i-zherikhov/
Станция Кутузово,https://um.mos.ru/houses/stantsiya_quot_kutuzovo_quot/
"Московский Университет - Анатомический корпус, 1926 г.",https://um.mos.ru/houses/moskovskiy_universitet_anatomicheskiy_korpus_1926_g/
